,bathrooms,bedrooms,borough,city,leaseLength,postal_code,rating,rent,rental_title,sqft,state,street_address,pet_cat,pet_dog,built_year,property_size,amenity_air conditioning,amenity_alcove,amenity_balcony,amenity_basketball,amenity_bike storage,amenity_business,amenity_cable,amenity_ceiling fans,amenity_charging station,amenity_clubhouse,amenity_concierge,amenity_controlled,amenity_courtyard,amenity_dishwasher,amenity_disposal,amenity_dry cleaning,amenity_elevator,amenity_fitness,amenity_furnished,amenity_game,amenity_gated,amenity_granite,amenity_grill,amenity_hardwood,amenity_heat/hot water included,amenity_heating,amenity_high ceilings,amenity_internet,amenity_laundary facilities,amenity_laundry service,amenity_library,amenity_lounge,amenity_maid,amenity_maintenance,amenity_manager,amenity_microwave,amenity_movie,amenity_online service,amenity_oven,amenity_package,amenity_parking available,amenity_parking garage,amenity_parking security,amenity_patio,amenity_pet care,amenity_pet play area,amenity_picnic,amenity_planned social activities,amenity_playground,amenity_pool,amenity_private outdoor space,amenity_recycling,amenity_refrigerator,amenity_renovated,amenity_retail,amenity_rooftop,amenity_smoke free,amenity_spa,amenity_stainless,amenity_storage space,amenity_stove,amenity_sundeck,amenity_terrace,amenity_tub,amenity_views,amenity_walk-in closets,amenity_washer/dryer,amenity_wheelchair,amenity_wifi,amenity_yoga studio,full_address,longitude,latitude
4098,1,0,Manhattan,new york,12,,4,1875.0,413 W 56th St Unit 12,350.0,NY,413 W 56th St Unit 12,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"413 W 56th St Unit 12, new york, NY",,
4099,1,0,Manhattan,new york,12,,4,2200.0,265 W 87th St Unit 1B,400.0,NY,265 W 87th St Unit 1B,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"265 W 87th St Unit 1B, new york, NY",,
4100,1,0,Manhattan,new york,12,,4,2550.0,24 W 75th St Unit 1B,450.0,NY,24 W 75th St Unit 1B,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24 W 75th St Unit 1B, new york, NY",,
4101,1,1,Manhattan,new york,12,,4,2700.0,37 W 89th St Unit 7,600.0,NY,37 W 89th St Unit 7,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"37 W 89th St Unit 7, new york, NY",,
4102,1,3,Manhattan,new york,12,,4,2500.0,14 E 105th St Unit 17,800.0,NY,14 E 105th St Unit 17,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14 E 105th St Unit 17, new york, NY",,
4103,1,1,Manhattan,new york,12,,4,3100.0,158 W 15th St Unit 4B,500.0,NY,158 W 15th St Unit 4B,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"158 W 15th St Unit 4B, new york, NY",,
4104,1,1,Manhattan,new york,12,,4,2180.0,338 W 77th St Unit 1A,450.0,NY,338 W 77th St Unit 1A,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"338 W 77th St Unit 1A, new york, NY",,
4105,1,1,Manhattan,new york,12,,4,2375.0,214 E 10th St Unit 14,500.0,NY,214 E 10th St Unit 14,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"214 E 10th St Unit 14, new york, NY",,
4106,1,0,Manhattan,new york,12,,4,3100.0,150 E 18th St Unit 14J,500.0,NY,150 E 18th St Unit 14J,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"150 E 18th St Unit 14J, new york, NY",,
4107,1,0,Manhattan,new york,12,,4,3000.0,124 E 24th St Unit 0006e,650.0,NY,124 E 24th St Unit 0006e,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"124 E 24th St Unit 0006e, new york, NY",,
4108,1,4,Manhattan,new york,12,,4,3600.0,22 Post Ave Unit EG4D,1200.0,NY,22 Post Ave Unit EG4D,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"22 Post Ave Unit EG4D, new york, NY",,
4109,1,1,Manhattan,new york,12,,4,1895.0,575 W 175th St Unit ST2A,500.0,NY,575 W 175th St Unit ST2A,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"575 W 175th St Unit ST2A, new york, NY",,
4110,1,1,Manhattan,new york,12,,4,5380.0,626 1st Avenue Unit NOFEE,700.0,NY,626 1st Avenue Unit NOFEE,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"626 1st Avenue Unit NOFEE, new york, NY",,
4111,1,2,Manhattan,new york,12,,4,2850.0,92 Pinehurst Ave Unit NC7A,675.0,NY,92 Pinehurst Ave Unit NC7A,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"92 Pinehurst Ave Unit NC7A, new york, NY",,
4112,1,3,Manhattan,new york,12,,4,3150.0,522 W 157th St Unit CS6D,700.0,NY,522 W 157th St Unit CS6D,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"522 W 157th St Unit CS6D, new york, NY",,
4113,1,4,Manhattan,new york,12,,4,3100.0,700 W 176th St Unit AL6D,1322.0,NY,700 W 176th St Unit AL6D,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"700 W 176th St Unit AL6D, new york, NY",,
4114,1,1,Manhattan,new york,12,,4,2175.0,690 Fort Washington Ave Unit GA5A,490.0,NY,690 Fort Washington Ave Unit GA5A,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"690 Fort Washington Ave Unit GA5A, new york, NY",,
4115,1,1,Manhattan,new york,12,,4,3295.0,102 W 80th St Unit NOFEE,450.0,NY,102 W 80th St Unit NOFEE,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"102 W 80th St Unit NOFEE, new york, NY",,
4116,1,1,Manhattan,new york,8,,4,2500.0,489 Manhattan Ave Unit G,750.0,NY,489 Manhattan Ave Unit G,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"489 Manhattan Ave Unit G, new york, NY",,
4117,1,0,Manhattan,new york,12,,4,2395.0,113 Sullivan St Unit 402,350.0,NY,113 Sullivan St Unit 402,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"113 Sullivan St Unit 402, new york, NY",,
4118,1,0,Manhattan,new york,12,,4,2650.0,236 E 36th St Unit 1G,512.0,NY,236 E 36th St Unit 1G,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"236 E 36th St Unit 1G, new york, NY",,
4119,2,2,Manhattan,new york,12,,4,4300.0,330 E 43rd St Unit 901,1128.0,NY,330 E 43rd St Unit 901,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"330 E 43rd St Unit 901, new york, NY",,
4120,1,0,Manhattan,new york,12,,4,1950.0,530 E 89th St Unit 1D,452.0,NY,530 E 89th St Unit 1D,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"530 E 89th St Unit 1D, new york, NY",,
4121,1,1,Manhattan,new york,12,,4,2250.0,417 E 65th St Unit 5,568.0,NY,417 E 65th St Unit 5,1,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"417 E 65th St Unit 5, new york, NY",,
4122,1,2,Manhattan,new york,12,,4,2775.0,508 E 79th St Unit 2B,800.0,NY,508 E 79th St Unit 2B,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"508 E 79th St Unit 2B, new york, NY",,
4123,2,3,Manhattan,new york,12,,4,6300.0,111 Worth St Unit 19K,1200.0,NY,111 Worth St Unit 19K,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"111 Worth St Unit 19K, new york, NY",,
4124,1,1,Manhattan,new york,12,,4,2500.0,502 E 73rd St Unit 2A,707.177836285304,NY,502 E 73rd St Unit 2A,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"502 E 73rd St Unit 2A, new york, NY",,
4125,2,3,Manhattan,new york,12,,4,5958.0,350 E 13th St Unit 6,1100.0,NY,350 E 13th St Unit 6,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"350 E 13th St Unit 6, new york, NY",,
4126,1,1,Manhattan,new york,12,,4,4600.0,96 5th Ave Unit 16E,550.0,NY,96 5th Ave Unit 16E,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"96 5th Ave Unit 16E, new york, NY",,
4127,1,1,Manhattan,new york,12,,4,2600.0,340 E 61st St Unit 3B,600.0,NY,340 E 61st St Unit 3B,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"340 E 61st St Unit 3B, new york, NY",,
4128,1,1,Manhattan,new york,12,,4,3720.0,201 E 69th St Unit 10G,700.0,NY,201 E 69th St Unit 10G,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"201 E 69th St Unit 10G, new york, NY",,
4129,1,1,Manhattan,new york,12,,4,1900.0,32 Beekman Pl Unit 2,707.177836285304,NY,32 Beekman Pl Unit 2,1,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"32 Beekman Pl Unit 2, new york, NY",,
4130,1,3,Manhattan,new york,12,,4,3100.0,1990 Lexington Ave Unit 25c,1217.683426443203,NY,1990 Lexington Ave Unit 25c,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1990 Lexington Ave Unit 25c, new york, NY",,
4131,2,2,Manhattan,new york,12,,4,2300.0,2013 1st Avenue,972.7180989583334,NY,2013 1st Avenue,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013 1st Avenue, new york, NY",,
4132,1,1,Manhattan,new york,12,,4,4125.0,145 W 58th St Unit 5D,707.177836285304,NY,145 W 58th St Unit 5D,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"145 W 58th St Unit 5D, new york, NY",,
4133,1,0,Manhattan,new york,12,,4,2700.0,136 W 46th St Unit 4S,498.36114570361144,NY,136 W 46th St Unit 4S,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"136 W 46th St Unit 4S, new york, NY",,
4134,1,2,Manhattan,new york,12,,4,3500.0,568 Grand St Unit D904,972.7180989583334,NY,568 Grand St Unit D904,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"568 Grand St Unit D904, new york, NY",,
4135,1,0,Manhattan,new york,12,,4,2550.0,518 W 48th St Unit 5J,498.36114570361144,NY,518 W 48th St Unit 5J,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"518 W 48th St Unit 5J, new york, NY",,
4136,1,2,Manhattan,new york,12,,4,3225.0,320 E 83rd St Unit 5D,972.7180989583334,NY,320 E 83rd St Unit 5D,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"320 E 83rd St Unit 5D, new york, NY",,
4137,2,2,Manhattan,new york,12,,4,3750.0,65 E 125th St Unit 10D,972.7180989583334,NY,65 E 125th St Unit 10D,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"65 E 125th St Unit 10D, new york, NY",,
4138,1,1,Manhattan,new york,12,,4,3960.0,398 W 55th St Unit 519A,707.177836285304,NY,398 W 55th St Unit 519A,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"398 W 55th St Unit 519A, new york, NY",,
4139,1,0,Manhattan,new york,12,,4,2979.0,445 W 19th St Unit PHD,498.36114570361144,NY,445 W 19th St Unit PHD,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"445 W 19th St Unit PHD, new york, NY",,
4140,1,2,Manhattan,new york,12,,4,3495.0,338 W 45th St Unit 112,972.7180989583334,NY,338 W 45th St Unit 112,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"338 W 45th St Unit 112, new york, NY",,
4141,1,1,Manhattan,new york,12,,4,3895.0,67 Pine St Unit 5106,707.177836285304,NY,67 Pine St Unit 5106,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"67 Pine St Unit 5106, new york, NY",,
4142,1,3,Manhattan,new york,12,,4,2471.0,529 W 179th St Unit 4B,1217.683426443203,NY,529 W 179th St Unit 4B,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"529 W 179th St Unit 4B, new york, NY",,
4143,1,1,Manhattan,new york,12,,4,1795.0,4115 9th Ave,800.0,NY,4115 9th Ave,0,0,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4115 9th Ave, new york, NY",,
4144,1,1,Manhattan,new york,12,,4,2495.0,546 Main St Unit 43,590.0,NY,546 Main St Unit 43,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"546 Main St Unit 43, new york, NY",,
4145,1,1,Manhattan,new york,12,,4,2595.0,510 Main St Unit 102,590.0,NY,510 Main St Unit 102,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"510 Main St Unit 102, new york, NY",,
4146,1,1,Manhattan,new york,12,,4,2495.0,546 Main St Unit 41,590.0,NY,546 Main St Unit 41,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"546 Main St Unit 41, new york, NY",,
4147,2,3,Manhattan,new york,12,,4,3386.0,1590 Lexington Ave Unit 1,1217.683426443203,NY,1590 Lexington Ave Unit 1,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1590 Lexington Ave Unit 1, new york, NY",,
4148,1,0,Manhattan,new york,12,,4,1950.0,546 Main St Unit 53,380.0,NY,546 Main St Unit 53,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"546 Main St Unit 53, new york, NY",,
4149,1,4,Manhattan,new york,12,,4,4995.0,560 Main St Unit 75,1230.0,NY,560 Main St Unit 75,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"560 Main St Unit 75, new york, NY",,
4150,1,3,Manhattan,new york,12,,4,3395.0,1952 1st Avenue Unit 4,940.0,NY,1952 1st Avenue Unit 4,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1952 1st Avenue Unit 4, new york, NY",,
4151,2,3,Manhattan,new york,12,,4,2745.0,2100 2nd Ave Unit 27,1217.683426443203,NY,2100 2nd Ave Unit 27,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2100 2nd Ave Unit 27, new york, NY",,
4152,1,2,Manhattan,new york,12,,4,2950.0,1295 5th Ave Unit 14,630.0,NY,1295 5th Ave Unit 14,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1295 5th Ave Unit 14, new york, NY",,
4153,1,1,Manhattan,new york,12,,4,2650.0,546 Main St Unit 100,590.0,NY,546 Main St Unit 100,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"546 Main St Unit 100, new york, NY",,
4154,1,2,Manhattan,new york,12,,4,2795.0,3333 Broadway Unit c26,780.0,NY,3333 Broadway Unit c26,1,1,1991,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3333 Broadway Unit c26, new york, NY",,
