,bathrooms,bedrooms,borough,city,leaseLength,postal_code,rating,rent,rental_title,sqft,state,street_address,pet_cat,pet_dog,built_year,property_size,amenity_air conditioning,amenity_alcove,amenity_balcony,amenity_basketball,amenity_bike storage,amenity_business,amenity_cable,amenity_ceiling fans,amenity_charging station,amenity_clubhouse,amenity_concierge,amenity_controlled,amenity_courtyard,amenity_dishwasher,amenity_disposal,amenity_dry cleaning,amenity_elevator,amenity_fitness,amenity_furnished,amenity_game,amenity_gated,amenity_granite,amenity_grill,amenity_hardwood,amenity_heat/hot water included,amenity_heating,amenity_high ceilings,amenity_internet,amenity_laundary facilities,amenity_laundry service,amenity_library,amenity_lounge,amenity_maid,amenity_maintenance,amenity_manager,amenity_microwave,amenity_movie,amenity_online service,amenity_oven,amenity_package,amenity_parking available,amenity_parking garage,amenity_parking security,amenity_patio,amenity_pet care,amenity_pet play area,amenity_picnic,amenity_planned social activities,amenity_playground,amenity_pool,amenity_private outdoor space,amenity_recycling,amenity_refrigerator,amenity_renovated,amenity_retail,amenity_rooftop,amenity_smoke free,amenity_spa,amenity_stainless,amenity_storage space,amenity_stove,amenity_sundeck,amenity_terrace,amenity_tub,amenity_views,amenity_walk-in closets,amenity_washer/dryer,amenity_wheelchair,amenity_wifi,amenity_yoga studio,full_address,longitude,latitude
4426,1,0,Manhattan,new york,12,,4,2850.0,274 Mott St Unit 4,550.0,NY,274 Mott St Unit 4,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"274 Mott St Unit 4, new york, NY",-73.9942444,40.7240188
4427,1,2,Manhattan,new york,12,,4,3995.0,95 5th Ave Unit 6d,800.0,NY,95 5th Ave Unit 6d,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"95 5th Ave Unit 6d, new york, NY",-73.9919611,40.73768099999999
4428,1,1,Manhattan,new york,12,,4,2125.0,245 W 34th St Unit 2B,600.0,NY,245 W 34th St Unit 2B,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"245 W 34th St Unit 2B, new york, NY",-73.9921832,40.7520296
4429,2,3,Manhattan,new york,12,,4,4995.0,309 W 97th St Unit 1N,1205.0,NY,309 W 97th St Unit 1N,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"309 W 97th St Unit 1N, new york, NY",-73.9732768,40.79637
4430,2,3,Manhattan,new york,12,,4,7900.0,1255 5th Ave Unit 2,2000.0,NY,1255 5th Ave Unit 2,1,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1255 5th Ave Unit 2, new york, NY",-73.9502988,40.7950776
4431,1,1,Manhattan,new york,12,,4,3795.0,201 E 87th St Unit 21E,600.0,NY,201 E 87th St Unit 21E,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"201 E 87th St Unit 21E, new york, NY",-73.95284199999999,40.77963200000001
4432,1,1,Manhattan,new york,1,,4,2300.0,304 W 40th St Unit 9R,205.0,NY,304 W 40th St Unit 9R,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"304 W 40th St Unit 9R, new york, NY",-73.9914127,40.7560704
4433,1,0,Manhattan,new york,1,,4,2500.0,251 Lenox Ave Unit 2F,425.0,NY,251 Lenox Ave Unit 2F,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"251 Lenox Ave Unit 2F, new york, NY",-73.94697459999999,40.80632689999999
4434,1,2,Manhattan,new york,12,,4,2900.0,1380 Riverside Dr Unit 7C,976.9782756279701,NY,1380 Riverside Dr Unit 7C,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1380 Riverside Dr Unit 7C, new york, NY",-73.9413228,40.8521225
4435,1,1,Manhattan,new york,12,,4,2000.0,1380 Riverside Dr Unit 10c,710.1765432098765,NY,1380 Riverside Dr Unit 10c,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1380 Riverside Dr Unit 10c, new york, NY",-73.9413228,40.8521225
4436,1,1,Manhattan,new york,12,,4,2599.0,11 W 82nd St Unit 12 A,700.0,NY,11 W 82nd St Unit 12 A,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11 W 82nd St Unit 12 A, new york, NY",-73.9719082,40.7832084
4437,2,3,Manhattan,new york,24,,4,13750.0,241 Central Park West,2046.0,NY,241 Central Park West,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"241 Central Park West, new york, NY",-73.9704785,40.78432979999999
4438,2,2,Manhattan,new york,12,,4,6495.0,100 W 26th St,1000.0,NY,100 W 26th St,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"100 W 26th St, new york, NY",-73.9919171,40.7447992
4439,2,3,Manhattan,new york,12,,4,3000.0,186 Claremont Ave Unit 3S,1230.2730769230768,NY,186 Claremont Ave Unit 3S,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"186 Claremont Ave Unit 3S, new york, NY",-73.9600112,40.8146589
4440,1,1,Manhattan,new york,12,,4,1675.0,2300 1st Avenue,500.0,NY,2300 1st Avenue,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2300 1st Avenue, new york, NY",-73.9343173,40.7974981
4441,1,2,Manhattan,new york,12,,4,2200.0,161 E 101st St Unit 2b,400.0,NY,161 E 101st St Unit 2b,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"161 E 101st St Unit 2b, new york, NY",-73.9486878,40.7890974
4442,2,2,Manhattan,new york,12,,4,2300.0,2013 1st Avenue Unit 5B,650.0,NY,2013 1st Avenue Unit 5B,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013 1st Avenue Unit 5B, new york, NY",-73.9414767,40.7882418
4443,2,4,Manhattan,new york,12,,4,3400.0,240 Fort Washington Ave Unit 4bdr,1000.0,NY,240 Fort Washington Ave Unit 4bdr,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"240 Fort Washington Ave Unit 4bdr, new york, NY",-73.9415376,40.8431574
4444,1,0,Manhattan,new york,12,,4,3050.0,9 E 88th St Unit 6D,750.0,NY,9 E 88th St Unit 6D,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9 E 88th St Unit 6D, new york, NY",-73.9585724,40.7826911
4445,1,2,Manhattan,new york,12,,4,2295.0,432 E 120th St Unit 2bdr,650.0,NY,432 E 120th St Unit 2bdr,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"432 E 120th St Unit 2bdr, new york, NY",-73.9322662,40.7979091
4446,1,0,Manhattan,new york,12,,4,2190.0,151 E 52nd St Unit 5c,350.0,NY,151 E 52nd St Unit 5c,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"151 E 52nd St Unit 5c, new york, NY",-73.9287909,40.6575028
4447,1,1,Manhattan,new york,12,,4,1785.0,151 E 99th St Unit 2b,350.0,NY,151 E 99th St Unit 2b,1,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"151 E 99th St Unit 2b, new york, NY",-73.9492111,40.7878907
4448,1,0,Manhattan,new york,12,,4,1500.0,215 E 110th St,300.0,NY,215 E 110th St,1,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"215 E 110th St, new york, NY",-73.94183799999999,40.7939292
4449,1,1,Manhattan,new york,12,,4,1785.0,163 E 99th St,350.0,NY,163 E 99th St,1,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"163 E 99th St, new york, NY",-73.948605,40.787661
4450,1,0,Manhattan,new york,12,,4,2100.0,164 E 55th St Unit 2a,450.0,NY,164 E 55th St Unit 2a,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"164 E 55th St Unit 2a, new york, NY",-73.9689679,40.7589581
4451,1,2,Manhattan,new york,12,,4,3100.0,1370 Riverside Dr Unit 2BDR,850.0,NY,1370 Riverside Dr Unit 2BDR,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1370 Riverside Dr Unit 2BDR, new york, NY",-73.9419882,40.8517048
4452,1,1,Manhattan,new york,12,,4,3100.0,240 E 36th St Unit 1c,550.0,NY,240 E 36th St Unit 1c,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"240 E 36th St Unit 1c, new york, NY",-73.97540339999999,40.7460631
4453,1,0,Manhattan,new york,12,,4,2695.0,880 8th Ave Unit STU,600.0,NY,880 8th Ave Unit STU,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"880 8th Ave Unit STU, new york, NY",-73.9850417,40.7637568
4454,1,1,Manhattan,new york,12,,4,2575.0,188 Avenue C Unit 3A,600.0,NY,188 Avenue C Unit 3A,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"188 Avenue C Unit 3A, new york, NY",-73.97638859999999,40.7267186
4455,1,3,Manhattan,new york,12,,4,4000.0,6 W 109th St,1230.2730769230768,NY,6 W 109th St,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6 W 109th St, new york, NY",-73.9592847,40.800045
4456,1,1,Manhattan,new york,12,,4,4396.0,20 Park Ave,710.1765432098765,NY,20 Park Ave,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20 Park Ave, new york, NY",-73.9811239,40.7480512
4457,1,2,Manhattan,new york,12,,4,3758.0,335 E 55th St Unit 4b,976.9782756279701,NY,335 E 55th St Unit 4b,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"335 E 55th St Unit 4b, new york, NY",-73.9647245,40.7573678
4458,1,4,Manhattan,new york,12,,4,6000.0,7 W 109th St,1457.225806451613,NY,7 W 109th St,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"7 W 109th St, new york, NY",-73.95896150000002,40.80035669999999
4459,1,2,Manhattan,new york,12,,4,2630.0,3247 Broadway Unit 20,976.9782756279701,NY,3247 Broadway Unit 20,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3247 Broadway Unit 20, new york, NY",-73.957573,40.817301
4460,1,4,Manhattan,new york,12,,4,3000.0,134 Claremont Ave Unit 153,1457.225806451613,NY,134 Claremont Ave Unit 153,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"134 Claremont Ave Unit 153, new york, NY",-73.961291,40.8127826
4461,1,0,Manhattan,new york,12,,4,1795.0,2300 5th Ave Unit 8K,450.0,NY,2300 5th Ave Unit 8K,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2300 5th Ave Unit 8K, new york, NY",-73.9361744,40.8162886
4462,1,2,Manhattan,new york,12,,4,2995.0,611 Main St,850.0,NY,611 Main St,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"611 Main St, new york, NY",-73.9489558,40.7630491
4463,1,1,Manhattan,new york,12,,4,2575.0,116 W 83rd St Unit 18,710.0,NY,116 W 83rd St Unit 18,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"116 W 83rd St Unit 18, new york, NY",-73.9743335,40.7848529
4464,1,1,Manhattan,new york,12,,4,4600.0,425 5th Ave Unit 46A,1000.0,NY,425 5th Ave Unit 46A,1,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"425 5th Ave Unit 46A, new york, NY",-73.98227899999999,40.751017
4465,1,2,Manhattan,new york,12,,4,3950.0,684 Riverside Dr,800.0,NY,684 Riverside Dr,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"684 Riverside Dr, new york, NY",-73.95125399999999,40.827355
4466,1,2,Manhattan,new york,12,,4,3950.0,10 Rutgers St,800.0,NY,10 Rutgers St,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10 Rutgers St, new york, NY",-73.99039479999999,40.7137502
4467,1,1,Manhattan,new york,12,,4,2550.0,201 E 35th St,600.0,NY,201 E 35th St,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"201 E 35th St, new york, NY",-73.9772261,40.7463591
4468,2,2,Manhattan,new york,12,,4,4100.0,51 W 71st St,1000.0,NY,51 W 71st St,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"51 W 71st St, new york, NY",-73.97822219999999,40.7764671
4469,1,1,Manhattan,new york,5,,4,3250.0,455 Main St Unit 15A,1100.0,NY,455 Main St Unit 15A,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"455 Main St Unit 15A, new york, NY",-73.9526052,40.7592235
4470,1,3,Manhattan,new york,12,,4,3600.0,220 West End Ave Unit 25,1000.0,NY,220 West End Ave Unit 25,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"220 West End Ave Unit 25, new york, NY",-73.9530607,40.5762836
4471,2,3,Manhattan,new york,12,,4,5499.0,105 Elizabeth St Unit 4c,950.0,NY,105 Elizabeth St Unit 4c,0,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"105 Elizabeth St Unit 4c, new york, NY",-73.9957429,40.7187164
4472,1,2,Manhattan,new york,12,,4,4100.0,790 Columbus Ave Unit 6B,925.0,NY,790 Columbus Ave Unit 6B,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"790 Columbus Ave Unit 6B, new york, NY",-73.96761599999999,40.79508
4473,1,2,Manhattan,new york,12,,4,3350.0,63 Pitt St Unit 19,850.0,NY,63 Pitt St Unit 19,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"63 Pitt St Unit 19, new york, NY",-73.98302,40.7178984
4474,2,4,Manhattan,new york,12,,4,7000.0,438 W 19th St Unit PHA,1300.0,NY,438 W 19th St Unit PHA,0,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"438 W 19th St Unit PHA, new york, NY",,
4475,1,2,Manhattan,new york,12,,4,3295.0,121 Mulberry St Unit 3R,800.0,NY,121 Mulberry St Unit 3R,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"121 Mulberry St Unit 3R, new york, NY",-73.99830039999999,40.7178745
4476,2,2,Manhattan,new york,12,,4,3395.0,51 E 128th St Unit 2B,900.0,NY,51 E 128th St Unit 2B,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"51 E 128th St Unit 2B, new york, NY",-73.9386002,40.8075829
4477,1,2,Manhattan,new york,12,,4,1895.0,658 W 171st St Unit 3E,1000.0,NY,658 W 171st St Unit 3E,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"658 W 171st St Unit 3E, new york, NY",-73.94056479999999,40.8438261
4478,1,0,Manhattan,new york,12,,4,2295.0,216 E 29th St Unit 6F,400.0,NY,216 E 29th St Unit 6F,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"216 E 29th St Unit 6F, new york, NY",-73.9795525,40.742006
4479,1,1,Manhattan,new york,12,,4,2271.0,1 West St,378.0,NY,1 West St,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1 West St, new york, NY",-74.01612349999999,40.705242
4480,1,1,Manhattan,new york,12,,4,2589.0,666 West End Ave Unit 12CA,600.0,NY,666 West End Ave Unit 12CA,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"666 West End Ave Unit 12CA, new york, NY",-73.97477810000001,40.7928404
